HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
69431,213.23405688,30.11091968,8.82,10.11,3.843755777955007,98.91196834817008,-71.56935332707056,-46.894454080113036,49.62172229359337
70467,216.20214576,33.09107715,9.65,10.11,4.673755777955007,98.91196834817008,-66.87001446814803,-48.945298088874466,54.00311511876233
73758,226.15083114,-43.8973342,7.92,10.11,2.9437557779550065,98.91196834817008,-49.37616194665625,-51.400615648238364,-68.58242358585069
74788,229.26638159,-37.72463025,8.31,10.11,3.333755777955007,98.91196834817008,-51.052016764254866,-59.28304961950428,-60.52098061518034
75028,229.96388501,-11.17974293,9.24,10.11,4.263755777955007,98.91196834817008,-62.419732034818274,-74.29378619385334,-19.177796228787265
83016,254.46299875,-11.96194544,9.88,10.11,4.903755777955007,98.91196834817008,-25.919303710153798,-93.22815489146456,-20.500690554791074
91391,279.59046528,61.01729035,9.33,10.11,4.353755777955007,98.91196834817008,7.984922489790095,-47.25752149254429,86.5248239392786
93524,285.71932622,-54.20818073,8.52,10.11,3.543755777955006,98.91196834817008,15.67244029398101,-55.684374145229384,-80.23217916643613
95517,291.43043707,-62.18635244,7.6,10.11,2.6237557779550063,98.91196834817008,16.86263988418677,-42.96119233800508,-87.48465472037121
100601,305.99752777,-10.66115316,10.39,10.11,5.413755777955006,98.91196834817008,57.132034027353576,-78.64263437828096,-18.29874936848781
101369,308.17945509,19.52740233,11.63,10.11,6.653755777955007,98.91196834817008,57.62344206264122,-73.28038712682617,33.062082056418056
103587,314.82417672,-78.18067402,9.02,10.11,4.043755777955006,98.91196834817008,14.281787567996053,-14.369710556965892,-96.81487202326436
107747,327.40107072,-82.43387561,7.16,10.11,2.1837557779550067,98.91196834817008,10.972037819932325,-7.0166220281337335,-98.05079746693386
108319,329.16854049,16.12377583,8.47,10.11,3.4937557779550072,98.91196834817008,81.59264418601614,-48.69971798818922,27.46917117632797
109566,332.92733681,-58.83149042,9.09,10.11,4.113755777955007,98.91196834817008,45.58339662043944,-23.298765439815373,-84.6339114305464
111230,338.03693891,-69.10780919,7.04,10.11,2.0637557779550058,98.91196834817008,32.71312661056718,-13.192434401819975,-92.4088118332017
113117,343.60443284,-15.00992987,8.39,10.11,3.413755777955007,98.91196834817008,91.6522448054356,-26.96701759794373,-25.61685902889141
3451,11.03146791,-74.26521969,7.57,10.1,2.591606868913214,99.009900990099,26.353850727296894,5.137692164945671,-95.29973328992487
5382,17.21402135,7.526066999999999,8.77,10.1,3.791606868913213,99.009900990099,93.76012150757359,29.048751286314108,12.96804370983175
7643,24.61455891,-36.5279533,5.94,10.1,0.961606868913214,99.009900990099,72.33135780020014,33.13811579291984,-58.932168249129184
8270,26.63490678,-29.59489481,10.13,10.1,5.1516068689132135,99.009900990099,76.95688886193955,38.595799316006456,-48.89746441195953
8720,28.04380989,-2.80444349,10.91,10.1,5.9316068689132155,99.009900990099,87.28032956736216,46.49341365696719,-4.844280256549101
11630,37.52082075,-2.39519019,8.19,10.1,3.211606868913213,99.009900990099,78.45932113495691,60.24926582216403,-4.137800019470475
13216,42.52959353,-64.01938943,8.67,10.1,3.6916068689132135,99.009900990099,31.96276614620887,29.31886424602139,-89.0041924499927
14965,48.22982941,-18.4386271,9.15,10.1,4.171606868913214,99.009900990099,62.568952219258406,70.05293021695736,-31.31570979989863
16431,52.89005475,26.26556793,10.75,10.1,5.771606868913215,99.009900990099,53.569547695720104,70.8060896168707,43.815085608872785
17481,56.18684487,20.74811078,8.7,10.1,3.721606868913213,99.009900990099,51.524408162983335,76.9280277613045,35.07526767224258
17989,57.677248899999995,54.78426011,8.38,10.1,3.4016068689132144,99.009900990099,30.52786395233015,48.2478780372669,80.88975387203403
18273,58.63896057,25.53246317,10.79,10.1,5.811606868913213,99.009900990099,46.49550811316551,76.28847222492682,42.67548740148534
18325,58.7727267,58.20916613,9.27,10.1,4.291606868913213,99.009900990099,27.041719532053172,44.603256587648936,84.15613703465324
20155,64.80461243,42.38133161,6.98,10.1,2.001606868913214,99.009900990099,31.134526164518142,66.1780638693081,66.73878660186983
24240,78.06830594,-11.80297251,8.18,10.1,3.2016068689132133,99.009900990099,20.037046228700206,94.82260917348579,-20.252161910040687
30399,95.881914,23.08447652,8.04,10.1,3.0616068689132128,99.009900990099,-9.33394625535297,90.60242969659085,38.82058312861496
120248,102.46143543,66.35838738,11.08,10.1,6.1016068689132155,99.009900990099,-8.567512779764103,38.76902453883378,90.70017064562276
35100,108.87412766,44.46148855,10.0,10.1,5.021606868913214,99.009900990099,-22.859590201480213,66.86591060507963,69.34947461115401
36922,113.85517997,7.57996972,6.66,10.1,1.6816068689132138,99.009900990099,-39.69230588652874,89.76027945494171,13.060382063715009
38748,118.99422811,-12.60839602,6.57,10.1,1.591606868913214,99.009900990099,-46.834885798581155,84.51244771064373,-21.61249981512498
41335,126.50255962,-32.17004472,7.12,10.1,2.1416068689132137,99.009900990099,-49.854556628340724,67.36827203283794,-52.716217625796325
52403,160.66644388,-17.72923245,7.99,10.1,3.011606868913214,99.009900990099,-88.98928348516945,31.222125328346092,-30.150403129086065
54778,168.21775825,29.53832871,9.35,10.1,4.371606868913213,99.009900990099,-84.32626416104003,17.58939943133205,48.81244405227787
55769,171.41446085,3.30124291,6.73,10.1,1.7516068689132145,99.009900990099,-97.7379459203307,14.756243301474258,5.701552856145312
60183,185.11783762,-65.84263025,6.2,10.1,1.2216068689132138,99.009900990099,-40.357698150098294,-3.614493401713616,-90.33909525528652
63088,193.8949554,-8.72412133,9.74,10.1,4.761606868913214,99.009900990099,-95.00062472645037,-23.50140137578858,-15.01752073504271
65163,200.30128767,-9.99921811,7.2,10.1,2.221606868913214,99.009900990099,-91.44899384575409,-33.83034648491938,-17.191558259178773
66982,205.91437084,-3.52488211,8.6,10.1,3.621606868913213,99.009900990099,-88.88580295366671,-43.18818105003072,-6.087326584052079
69026,211.96412726,-37.59298964,9.43,10.1,4.451606868913213,99.009900990099,-66.55700873717015,-41.53151539822485,-60.400813825282825
69676,213.93533901,64.60698157,8.88,10.1,3.9016068689132144,99.009900990099,-35.22598805351665,-23.70243210324544,89.44431212835028
71970,220.79198203,-25.11010396,8.16,10.1,3.1816068689132138,99.009900990099,-67.87497583992848,-58.57153406459703,-42.01575354695046
74698,228.98395744,-56.28455596,8.0,10.1,3.0216068689132136,99.009900990099,-36.06684022800951,-41.46669865388214,-82.35688455001544
77542,237.49066123,-3.92115974,7.11,10.1,2.1316068689132144,99.009900990099,-53.08702741792635,-83.29997647486228,-6.770667122591172
79556,243.50774902,-72.32727278,8.38,10.1,3.4016068689132144,99.009900990099,-13.4079000332791,-26.901197724666414,-94.33723693083874
82475,252.83995761,0.29983279,8.08,10.1,3.1016068689132137,99.009900990099,-29.21165692932855,-94.60111596456105,0.5181233174613121
87552,268.29826998,-10.37168384,7.92,10.1,2.941606868913213,99.009900990099,-2.892198269161565,-97.34918171156805,-17.825052687977394
89573,274.17619084,-25.11889103,9.05,10.1,4.071606868913213,99.009900990099,6.528389567024423,-89.40839749288578,-42.029502512931415
90935,278.25338267,-28.68973746,11.37,10.1,6.391606868913213,99.009900990099,12.46807900301728,-85.95510846377407,-47.531324713546134
106500,323.5715775,-42.92465886,6.32,10.1,1.341606868913214,99.009900990099,58.333440060800505,-43.0518038010451,-67.42931450206596
112661,342.2392059,-46.43014742,9.84,10.1,4.8616068689132135,99.009900990099,64.98892759352788,-20.816618512487878,-71.73610093961021
6347,20.38048358,74.58032049,7.19,10.09,2.209455831184555,99.10802775024764,24.701970072797355,9.177003673223725,95.54054868299698
6911,22.25318455,51.68608973,7.02,10.09,2.0394558311845543,99.10802775024764,56.867579130191785,23.26883072733453,77.76272323548015
6938,22.34643987,34.09006372,9.7,10.09,4.719455831184553,99.10802775024764,75.9132262128244,31.20618655821237,55.549591996687546
8414,27.13877382,16.30608748,8.5,10.09,3.5194558311845547,99.10802775024764,84.64899242445831,43.38938826306811,27.82643046142612
11383,36.66420933,-29.09219466,9.61,10.09,4.629455831184553,99.10802775024764,69.46962153471752,51.713586383400326,-48.187942804539404
12471,40.13276217,-51.78817808,8.04,10.09,3.059455831184553,99.10802775024764,46.87115259369359,39.515003436089614,-77.8720792230975
13425,43.2172387,-48.15307147,8.8,10.09,3.8194558311845554,99.10802775024764,48.18520997657178,45.276213845393755,-73.8285254077563
18369,58.90891584,-3.1256651,10.1,10.09,5.1194558311845535,99.10802775024764,51.10325605812304,84.74464853472801,-5.403973494308498
20144,64.77648938,-79.52097701,6.96,10.09,1.9794558311845547,99.10802775024764,7.681501855193741,16.306650767472973,-97.4550605896902
20892,67.16256011,-19.45859808,5.95,10.09,0.9694558311845548,99.10802775024764,36.268538430215685,86.12186783263523,-33.015423148854744
24093,77.63758829999999,5.31495819,7.3,10.09,2.3194558311845546,99.10802775024764,21.127260290404912,96.39377440374668,9.180429911770444
24104,77.66651776,15.2795989,8.16,10.09,3.1794558311845558,99.10802775024764,20.421286961261238,93.39822069136056,26.11789760064137
25590,82.03890195,32.52771215,8.99,10.09,4.009455831184555,99.10802775024764,11.573271269972446,82.75576345400052,53.29112657657933
28511,90.27599495,41.93861895,7.49,10.09,2.5094558311845554,99.10802775024764,-0.3551220073462193,73.72176504615902,66.23727358053533
34892,108.28295665,61.82127807,9.71,10.09,4.7294558311845565,99.10802775024764,-14.681984800995062,44.438558165092296,87.36163365605589
38809,119.1381804,-67.77289584,8.43,10.09,3.4494558311845545,99.10802775024764,-18.25476186713759,32.74596470844177,-91.74348276052879
48031,146.86930778,-37.72449372,7.56,10.09,2.5794558311845543,99.10802775024764,-65.64640447108229,42.84447971320698,-60.64075611886382
50057,153.30561533,3.07279255,7.39,10.09,2.4094558311845544,99.10802775024764,-88.41733408163627,44.458429397848775,5.312650366499849
50417,154.41746566,-21.5889922,7.31,10.09,2.3294558311845543,99.10802775024764,-83.12080068243763,39.79366494919785,-36.466393958894756
52177,159.89658987,47.77516862,8.07,10.09,3.0894558311845555,99.10802775024764,-62.546743388634354,22.89307900835998,73.3908236057967
57856,177.98557205,8.8227686,7.93,10.09,2.9494558311845545,99.10802775024764,-97.87480954756977,3.442540303895186,15.201043938718975
59366,182.69726579,39.89153702,6.85,10.09,1.8694558311845544,99.10802775024764,-75.95736961815305,-3.5784258086698753,63.56157671083201
61714,189.74430293,2.9392136000000004,8.55,10.09,3.5694558311845554,99.10802775024764,-97.54968970267298,-16.752116525478005,5.081908634842174
62637,192.52545157,19.87106939,10.45,10.09,5.469455831184554,99.10802775024764,-90.98877212564928,-20.214134286282267,33.68728672165026
66557,204.65193109999998,-59.84221665,8.55,10.09,3.5694558311845554,99.10802775024764,-45.252232061728975,-20.76772258267744,-85.69328069752163
70105,215.17857262,57.18133522,8.26,10.09,3.2794558311845545,99.10802775024764,-43.904324784630546,-30.94651085540348,83.28940446194778
70847,217.32231024,-79.74729756,9.05,10.09,4.0694558311845554,99.10802775024764,-14.028174655802983,-10.695240260272104,-97.52550085052215
76327,233.86694747,-41.50472432,7.44,10.09,2.459455831184555,99.10802775024764,-43.76598473795394,-59.945475857410095,-65.67708632917346
76916,235.57894742,-7.66091871,8.23,10.09,3.249455831184555,99.10802775024764,-55.52276957579589,-81.02507838049598,-13.212111739287375
77432,237.10331627,-42.61798541,8.96,10.09,3.979455831184556,99.10802775024764,-39.611292120866025,-61.23750670407497,-67.1067394061703
84128,257.97778409,-46.19441634,8.15,10.09,3.169455831184555,99.10802775024764,-14.289574267437539,-67.09921984442168,-71.52554738042353
85086,260.84442729,57.01168468,6.53,10.09,1.549455831184555,99.10802775024764,-8.586066553883947,-53.27368027009679,83.12999227809199
85944,263.48357006,8.16620124,8.5,10.09,3.5194558311845547,99.10802775024764,-11.133535675578651,-97.46928228040652,14.077803793451016
93415,285.37932095,-51.64757943,8.49,10.09,3.5094558311845554,99.10802775024764,16.309295927673087,-59.2941049828546,-77.72140725160386
94468,288.40823719,37.77568357,8.49,10.09,3.5094558311845554,99.10802775024764,24.737519853739467,-74.32804888273667,60.710768610809154
95930,292.63953207,-84.38386088,8.6,10.09,3.6194558311845535,99.10802775024764,3.733469836758705,-8.951671555205667,-98.63229665727951
96333,293.79033698,-25.13361246,9.02,10.09,4.039455831184553,99.10802775024764,36.19403740504282,-82.10036619807026,-42.094212084430104
102751,312.28975129,-48.76903745,7.99,10.09,3.0094558311845554,99.10802775024764,43.95367968661558,-48.3218245109801,-74.53506880979113
102878,312.65422764,18.05125622,6.63,10.09,1.6494558311845546,99.10802775024764,63.84757450816186,-69.3019574621192,30.710374238800764
107873,327.84393549,-21.7505514,9.31,10.09,4.329455831184555,99.10802775024764,77.93147431464378,-48.99265105154554,-36.726102687752864
109121,331.55102489,45.24870296,6.19,10.09,1.2094558311845551,99.10802775024764,61.34918114507336,-33.239180739421194,70.38349239093584
112015,340.34423241,-25.35029308,7.36,10.09,2.3794558311845555,99.10802775024764,84.34574012276335,-30.12670468439643,-42.433229343832565
114837,348.92239058,-42.69053276,9.89,10.09,4.9094558311845535,99.10802775024764,71.48974184368487,-13.996719168260295,-67.19903145278215
617,1.88664549,32.0087787,8.5,10.08,3.517302660547533,99.20634920634916,84.07809768618094,2.7695394099519435,52.58424539519261
1752,5.55086752,-13.46561094,8.78,10.08,3.797302660547533,99.20634920634916,96.02673437702059,9.332373747018169,-23.10135944015403
1781,5.66376117,-52.15660381,9.69,10.08,4.707302660547533,99.20634920634916,60.56650092593974,6.006653750689959,-78.34231806092771
3465,11.08160076,-4.39906259,8.84,10.08,3.857302660547534,99.20634920634916,97.06977920968905,19.011963966533912,-7.609396373532696
5354,17.10695428,-19.166961699999998,8.64,10.08,3.657302660547536,99.20634920634916,89.56108341523255,27.564486634615644,-32.57163086048883
8296,26.74308789,-13.88873674,6.7,10.08,1.7173026605475343,99.20634920634916,86.00438861412569,43.33676988201224,-23.813215619820372
16927,54.46038905,47.09427489,8.92,10.08,3.937302660547533,99.20634920634916,39.258155012335344,54.957496478008736,72.66615834588478
17714,56.90952442,14.08689603,8.84,10.08,3.857302660547534,99.20634920634916,52.53416140036218,80.61653097108982,24.146149651654746
18207,58.40581639,52.56300129999999,8.44,10.08,3.457302660547533,99.20634920634916,31.594499255576796,51.36780912542729,78.77204786785171
19074,61.31684202,-0.56893652,7.13,10.08,2.1473026605475343,99.20634920634916,47.613291499558315,87.02817821744345,-0.9850845563124262
19617,63.05347341,14.93261694,8.61,10.08,3.627302660547533,99.20634920634916,43.43803175317422,85.44899279353332,25.56377810170108
19883,63.98218732,31.6931937,7.32,10.08,2.337302660547534,99.20634920634916,37.02739496778654,75.85754567584802,52.120096976005925
38277,117.63175027,51.3691606,8.35,10.08,3.3673026605475336,99.20634920634916,-28.724437454855014,54.870701527285384,77.49846791813229
51231,156.95867477,-15.91823839,8.01,10.08,3.0273026605475337,99.20634920634916,-87.79126798844419,37.33993469611997,-27.20886371612689
63123,194.00632371,-31.48206193,7.0,10.08,2.0173026605475344,99.20634920634916,-82.08819595978437,-20.476509470932317,-51.80869007036322
69406,213.15408154,-71.3498787,8.25,10.08,3.267302660547533,99.20634920634916,-26.56028434246087,-17.35017775650119,-93.99692734508685
71077,218.02169431,-27.7089064,7.51,10.08,2.5273026605475337,99.20634920634916,-69.19011116912557,-54.09944120033991,-46.12893561602203
72754,223.09763545,-62.57205994,8.19,10.08,3.207302660547533,99.20634920634916,-33.36801463307876,-31.22265296688881,-88.05464930375891
72814,223.23539827,15.13239541,7.03,10.08,2.047302660547534,99.20634920634916,-69.7701767574966,-65.59972105504202,25.89785233528933
76797,235.19677219,-35.42747019,7.58,10.08,2.5973026605475344,99.20634920634916,-46.13924870953869,-66.37769913677383,-57.5071344154737
81846,250.76203938,3.45436278,7.41,10.08,2.427302660547534,99.20634920634916,-32.62833410333154,-93.49631378208849,5.977528390122298
83321,255.44317436,-51.13091716,6.43,10.08,1.4473026605475336,99.20634920634916,-15.64749165497143,-60.257754133197324,-77.2402666656637
85215,261.19072751,-27.77853984,9.73,10.08,4.747302660547534,99.20634920634916,-13.442120307396015,-86.7379639253171,-46.23564359435237
86427,264.88651353,-42.97846509,8.22,10.08,3.2373026605475346,99.20634920634916,-6.468996050113517,-72.29149383679413,-67.63129254864546
87273,267.48952778,-24.20696815,7.02,10.08,2.0373026605475335,99.20634920634916,-3.963342246487553,-90.39631748480343,-40.67797224882188
96842,295.27776715,10.68018984,8.05,10.08,3.0673026605475338,99.20634920634916,41.62797052833633,-88.15317038448332,18.385601532403232
97132,296.11610442,7.96086447,8.36,10.08,3.3773026605475334,99.20634920634916,43.2489479326791,-88.21931487624181,13.739749209319847
101352,308.10932674,-10.0083576,10.15,10.08,5.167302660547534,99.20634920634916,60.29486306123848,-76.87111561559308,-17.241252718196435
102289,310.89189700000003,-15.18730386,8.3,10.08,3.3173026605475338,99.20634920634916,62.675648801048965,-72.37542816631804,-25.989616541261274
103957,315.95099806,-24.32235446,7.88,10.08,2.897302660547534,99.20634920634916,64.97534672196481,-62.85344354966545,-40.860111051752796
107072,325.2808656,1.30838813,7.93,10.08,2.9473026605475336,99.20634920634916,81.5217834759622,-56.48864660190386,2.2652476323009383
112041,340.39975815,41.54897766,5.93,10.08,0.9473026605475336,99.20634920634916,69.94289675255388,-24.905877908888332,65.79960609533488
112497,341.80749714,-43.6061403,8.82,10.08,3.8373026605475338,99.20634920634916,68.24428611435681,-22.427685003540965,-68.42233612626686
113393,344.47534347,33.7205662,8.68,10.08,3.6973026605475336,99.20634920634916,79.50482449808236,-22.085488877193537,55.073712290316685
113557,345.00405991,57.77289102,7.45,10.08,2.467302660547534,99.20634920634916,51.10271873508727,-13.689051230973606,83.92271287994946
114373,347.46850622,39.46920875,6.66,10.08,1.6773026605475343,99.20634920634916,74.75949078409437,-16.616898071537452,63.061850266505346
116533,354.26099267,-21.6758305,9.06,10.08,4.0773026605475335,99.20634920634916,91.72922714295113,-9.21887037103135,-36.642339440749346
1620,5.06292003,9.52657424,9.32,10.07,4.335147352768091,99.30486593843094,97.55324118725409,8.642762337669724,16.435455335515766
3485,11.124254800000001,-35.08566299,10.23,10.07,5.2451473527680905,99.30486593843094,79.73373573652535,15.678192523341524,-57.080487592072295
9175,29.52863012,-32.40058272,9.83,10.07,4.845147352768091,99.30486593843094,72.95462077217674,41.32387587506301,-53.21106078344994
18395,58.99192724,63.13977246,8.7,10.07,3.7151473527680894,99.30486593843094,23.1138803582032,38.45568267782462,88.59100069205039
20185,64.89349249,-25.9567611,7.85,10.07,2.8651473527680897,99.30486593843094,37.884867516627594,80.85162566397138,-43.4650185757508
29722,93.91033179,-19.80457687,8.2,10.07,3.2151473527680903,99.30486593843094,-6.371569285924518,93.21384286155329,-33.64578729746194
37308,114.89560607,-16.02719569,8.52,10.07,3.5351473527680906,99.30486593843094,-40.17910744086189,86.57586191418058,-27.417437118048692
43701,133.50223234,20.23040784,8.6,10.07,3.6151473527680897,99.30486593843094,-64.14262646529046,67.58695092712486,34.339247713926056
47657,145.75634657,-62.92302924,10.36,10.07,5.3751473527680895,99.30486593843094,-37.366567406006276,25.43593275570405,-88.4206387908922
48008,146.80653505,47.29012635,9.94,10.07,4.9551473527680905,99.30486593843094,-56.36624956793727,36.875858810322654,72.96898893157216
50539,154.84195504,9.21293084,7.83,10.07,2.8451473527680915,99.30486593843094,-88.72516808492081,41.6715667376334,15.899102898693867
51950,159.19274950000002,-6.89251429,8.43,10.07,3.4451473527680907,99.30486593843094,-92.15740804073904,35.02066084109376,-11.917292331547142
52210,160.00005271,-23.62464193,7.8,10.07,2.815147352768092,99.30486593843094,-85.49530330244949,31.117656499722525,-39.795740553948576
56568,173.95232117,35.81935532,9.93,10.07,4.945147352768091,99.30486593843094,-80.07481080424456,8.483578225698116,58.116348596609534
59028,181.53603024,38.82860076,9.22,10.07,4.235147352768092,99.30486593843094,-77.33318284030237,-2.073705501820209,62.26343209565164
59907,184.31728389,-55.08580514,8.4,10.07,3.4151473527680913,99.30486593843094,-56.675768471263645,-4.278666343941067,-81.43099337204899
60360,185.65229071,-49.32612013,7.9,10.07,2.9151473527680913,99.30486593843094,-64.40753195384417,-6.374565387714491,-75.31594215557577
61199,188.11712896,-72.1329759,3.84,10.07,-1.1448526472319092,99.30486593843094,-30.162375399654884,-4.3019419969802115,-94.51550562925985
61518,189.0653143,-27.43054527,8.93,10.07,3.94514735276809,99.30486593843094,-87.03908770501263,-13.887364775924828,-45.747073240910865
61725,189.78293912,40.98349786,8.25,10.07,3.2651473527680914,99.30486593843094,-73.87499273157466,-12.737774161694224,65.12826542573669
63059,193.8106361,-28.03016905,8.74,10.07,3.755147352768092,99.30486593843094,-85.1222830947717,-20.924793844195186,-46.66697250048707
65204,200.44781719999997,5.82596203,9.16,10.07,4.175147352768091,99.30486593843094,-92.56713270221596,-34.51337362966537,10.080147967128264
71336,218.82821885,43.03190811,9.14,10.07,4.1551473527680916,99.30486593843094,-56.549152446278626,-45.51255952350125,67.76619129239178
75559,231.53249198,-1.05958644,9.24,10.07,4.255147352768091,99.30486593843094,-61.76408682275174,-77.73854728129021,-1.836367227961544
78143,239.34560489,-41.79764589,8.74,10.07,3.755147352768092,99.30486593843094,-37.745891490115945,-63.6867453474848,-66.18687590233245
79610,243.67928694,-38.64535029,9.24,10.07,4.255147352768091,99.30486593843094,-34.38961329166169,-69.51881232607369,-62.01568857532627
84414,258.86539501,-50.86473088,8.42,10.07,3.435147352768092,99.30486593843094,-12.103767360947414,-61.49679167767293,-77.0266176595773
94615,288.80992762,19.60921047,9.67,10.07,4.685147352768091,99.30486593843094,30.161859587103443,-88.54958465010813,33.32701132101305
100788,306.52947222,29.46700851,8.87,10.07,3.8851473527680898,99.30486593843094,51.46334731879323,-69.47395506769793,48.85027992802585
105283,319.87135979,-41.05276199,7.81,10.07,2.8251473527680906,99.30486593843094,57.25802041206386,-48.26466746912301,-65.21884215191496
105360,320.11050656,12.14161425,7.58,10.07,2.595147352768091,99.30486593843094,74.49048760124856,-62.26050951392139,20.88666107937973
106641,324.0072224,87.78378287,8.37,10.07,3.3851473527680898,99.30486593843094,3.1070576881431653,-2.2568112003408936,99.2305869920072
107798,327.55506488,25.89375244,8.74,10.07,3.755147352768092,99.30486593843094,75.39063437206663,-47.927331661499615,43.36680213983647
108655,330.17068826,2.79233014,8.86,10.07,3.8751473527680895,99.30486593843094,86.04578656569511,-49.337361734012525,4.837742290343723
109338,332.25565499,48.51872614,7.15,10.07,2.165147352768092,99.30486593843094,58.21492813363447,-30.621019562509126,74.39644952817271
110685,336.36659999,-25.35477865,8.93,10.07,3.94514735276809,99.30486593843094,82.21268366103082,-35.97492550966895,-42.52453149506513
117885,358.68071834,-33.64287648,8.98,10.07,3.9951473527680914,99.30486593843094,82.65006971945574,-1.903421098879108,-55.016355409452466
118305,359.93642583,8.68917169,11.94,10.07,6.9551473527680905,99.30486593843094,98.16502953027279,-0.10892185933383597,15.002383557254062
201,0.639314,18.68336438,8.24,10.06,3.252989903599545,99.40357852882694,94.15947870104091,1.0506877099306338,31.84273936741445
17194,55.23283271,-31.87054252,8.18,10.06,3.1929899035995444,99.40357852882694,48.138664037635934,69.34722220600243,-52.485266707139864
19511,62.69890202,-8.81982097,5.7,10.06,0.7129899035995448,99.40357852882694,45.05397948277653,87.28638193203906,-15.241321672231052
21131,67.94639583,-49.32143428,9.26,10.06,4.2729899035995444,99.40357852882694,24.327972763938842,60.05202762122496,-75.38551017346336
23938,77.16347325,13.96644017,8.92,10.06,3.9329899035995446,99.40357852882694,21.431626700574764,94.05407667944628,23.99140390391351
26759,85.26773891,26.12817287,8.82,10.06,3.832989903599545,99.40357852882694,7.362735411548948,88.94141051004948,43.77541602405453
27384,86.99670528,-8.32751645,8.26,10.06,3.2729899035995444,99.40357852882694,5.1531772821857285,98.22041277929632,-14.396760111208179
27761,88.12747063,40.14876402,8.38,10.06,3.3929899035995446,99.40357852882694,2.4827672064861845,75.94082881811826,64.09288423649166
35398,109.65102279,58.91873942,7.6,10.06,2.6129899035995443,99.40357852882694,-17.257553362862776,48.32860914386455,85.13280104920888
37078,114.29098398,65.33045043,8.38,10.06,3.3929899035995446,99.40357852882694,-17.067566622579925,37.81633513275705,90.33102673526669
43974,134.32677031,-69.02129393,8.99,10.06,4.002989903599545,99.40357852882694,-24.867495398102974,25.458861062266603,-92.81446810909493
45397,138.77330306,53.48975427,8.36,10.06,3.372989903599544,99.40357852882694,-44.481016882020434,38.97681151836309,79.89567400892291
50724,155.35123745,-26.26216922,8.22,10.06,3.2329899035995453,99.40357852882694,-81.02044155866524,37.177494319573675,-43.98401289211389
51665,158.32111686,37.6737773,9.23,10.06,4.242989903599545,99.40357852882694,-73.11325392734385,29.06408818309042,60.751973651709
51691,158.38861477,-46.98344324,9.98,10.06,4.992989903599545,99.40357852882694,-63.046977562702104,24.97655736097359,-72.67958191224545
53577,164.40786209,15.76140144,7.89,10.06,2.9029899035995443,99.40357852882694,-92.14555840594423,25.71387286726409,27.001189465643183
62886,193.32404513,21.24502058,4.89,10.06,-0.09701009640045566,99.40357852882694,-90.1541704793796,-21.351495706260373,36.019586347113545
64053,196.90966874,-53.45971466,5.7,10.06,0.7129899035995448,99.40357852882694,-56.624846749932225,-17.21438194738261,-79.8646555683613
67368,207.13021365,-22.1557248,7.94,10.06,2.9529899035995446,99.40357852882694,-81.93428685527907,-41.98242793418574,-37.487595369727416
67495,207.46844827,13.19189959,6.65,10.06,1.662989903599545,99.40357852882694,-85.86989034290345,-44.640951501165134,22.68521117170885
71018,217.87192379,-47.72975379,7.18,10.06,2.1929899035995444,99.40357852882694,-52.77959419255792,-41.04627187032974,-73.55670891735538
79779,244.22243279,-23.11041971,8.68,10.06,3.6929899035995444,99.40357852882694,-39.7594055939956,-82.3285263508379,-39.016340679876784
84510,259.14874621,-74.53288068,6.24,10.06,1.2529899035995449,99.40357852882694,-4.9906723958729815,-26.035466228359837,-95.80354435847177
85131,260.97407797,-60.94426143,8.74,10.06,3.752989903599545,99.40357852882694,-7.573659198858231,-47.67858196331974,-86.89340557627615
92922,283.97841183,41.52158153,9.12,10.06,4.132989903599544,99.40357852882694,17.97760037500052,-72.22012961261446,65.89484189092963
92940,284.03599374,-29.47665769,7.28,10.06,2.292989903599545,99.40357852882694,20.987795229606217,-83.9527360523308,-48.9134131406147
97168,296.2467733,51.59475779,10.35,10.06,5.362989903599544,99.40357852882694,27.308844237615208,-55.38472081367048,77.89628457849649
97623,297.62750417,-75.18112508,10.19,10.06,5.202989903599544,99.40357852882694,11.789597585515539,-22.52507759632674,-96.0973344707736
102556,311.75344166,30.92177172,9.16,10.06,4.172989903599545,99.40357852882694,56.78709261473051,-63.61686929247092,51.08024547833883
108804,330.62230728,-58.29450972,8.81,10.06,3.8229899035995447,99.40357852882694,45.52381689826471,-25.628006233903342,-84.5686633205524
112137,340.72060214,-25.68134833,9.55,10.06,4.5629899035995445,99.40357852882694,84.56039681013652,-29.57849942792365,-43.078104499168035
112519,341.87061429,83.15371558,4.77,10.06,-0.21701009640045574,99.40357852882694,11.261255335899895,-3.687139338587911,98.69478484749924
112904,342.95129346,53.19144716,8.05,10.06,3.0629899035995454,99.40357852882694,56.93979095343745,-17.461183155175654,79.5866742196011
117680,357.9858008,-32.49340426,9.32,10.06,4.332989903599545,99.40357852882694,83.79047345631395,-2.9468185008480203,-53.39985246259085
5430,17.34541134,22.90962363,7.55,10.05,2.56083030878254,99.50248756218905,87.48576343020365,27.324865629646744,38.73419608588481
14148,45.60318233,-22.80737537,8.81,10.05,3.82083030878254,99.50248756218905,64.17137950657461,65.53693654087891,-38.570572100029494
17369,55.78019518,40.99388574,7.97,10.05,2.9808303087825387,99.50248756218905,42.23530514633988,62.10117920348242,65.2714912637677
